TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
fly chr61F6-61F6	fly chr61F6-61F6	0.00114345716347032	-6.77369900609483	8	8	0.00112978392882361	7081	16508	38153,38151,38152,38155,19834774,38154,38150,38156	Myo61F,Sherpa,CG9184,msd1,CR45166,ND-ACP,CG9186,msd5
fly chr61C8-61C8	fly chr61C8-61C8	0.00203528826073108	-6.1971178186543	16	13	0.00183589888433837	7081	16508	38085,38084,38081,38086,38082,38083,38089,38078,38079,38088,318050,19834856,38080	Vti1a,RabX6,CG3386,CG13894,ebd1,CG3344,CG13896,MED30,Rev1,CkIIalpha-i3,CG32483,CR44514,CG17129
fly chr31B1-31B1	fly chr31B1-31B1	0.00246301396972143	-6.00636948802814	30	21	0.00296568281316198	7081	16508	34371,34351,34367,34363,34361,34368,34352,318914,34354,34364,34350,34372,34357,34356,34362,34370,34360,64880,43991,34359,34358	REPTOR-BP,Ripalpha,Ror,eEF1delta,CG5708,CG5676,RpL7,mthl15,CG5734,me31B,Sur,Mob3,CG4901,CG5727,CG5694,Rsf1,CG4908,chico,Pten,Prosalpha6,Npc1a
fly chr30F2-30F2	fly chr30F2-30F2	0.0026672585036089	-5.92670411174186	7	7	0.000988560937720661	7081	16508	14462735,34326,19835321,34325,34327,34323,34324	CR43683,CG5846,CR44872,CG4658,CG5850,CG13126,CG4709
fly chr96F10-96F10|3-89.1 cM	fly chr96F10-96F10|3-89.1 cM	0.00301072758580755	-5.80557350657196	10	9	0.00127100691992656	7081	16508	43161,43159,43153,43155,43158,43160,43156,43157,43162	E(spl)m8-HLH,E(spl)m6-BFM,E(spl)malpha-BFM,E(spl)m2-BFM,E(spl)m5-HLH,E(spl)m7-HLH,E(spl)m3-HLH,E(spl)m4-BFM,gro
fly chr96F10-96F10|3-89.1	fly chr96F10-96F10|3-89.1	0.00301072758580755	-5.80557350657196	10	9	0.00127100691992656	7081	16508	43153,43155,43158,43160,43156,43162,43157,43161,43159	E(spl)malpha-BFM,E(spl)m2-BFM,E(spl)m5-HLH,E(spl)m7-HLH,E(spl)m3-HLH,gro,E(spl)m4-BFM,E(spl)m8-HLH,E(spl)m6-BFM
fly chr49F11-49F11	fly chr49F11-49F11	0.00622121552331803	-5.07978996956808	6	6	0.000847337946617709	7081	16508	36465,36466,14462583,36463,36462,36464	CG4676,CG4679,CR43918,fsd,Pex13,CG4670
fly chr30B12-30B12	fly chr30B12-30B12	0.00622121552331803	-5.07978996956808	6	6	0.000847337946617709	7081	16508	34276,261620,34275,14462732,12798311,34277	Mtpalpha,CG31709,CG3838,CR44149,CR43621,gcm
fly chr31D9-31D9	fly chr31D9-31D9	0.00622121552331803	-5.07978996956808	6	6	0.000847337946617709	7081	16508	34395,34394,34396,34397,318909,34398	GATAd,CG5037,SamDC,Sps2,CG31715,CG5022
fly chr37A1-37A1	fly chr37A1-37A1	0.0102112523432433	-4.58426499583159	11	9	0.00127100691992656	7081	16508	35125,35122,35129,35131,35128,35123,35127,35126,35130	CG10341,CG10336,Faf2,Irk3,Jwa,CG10383,CG10343,CG10376,Grip71
fly chr94E9-94E9	fly chr94E9-94E9	0.0133338678845319	-4.31744802300005	8	7	0.000988560937720661	7081	16508	42750,42756,42755,42753,42752,42751,42749	wda,CG4434,CG17083,Cdc16,orb,CG13827,EloA
fly chr31F1-31F1	fly chr31F1-31F1	0.0145094290247382	-4.2329565633263	5	5	0.000706114955514758	7081	16508	34442,34441,34444,34440,34443	CG7456,Grip75,CG13144,RluA-2,CG6144
fly chr7D6-7D6	fly chr7D6-7D6	0.0145094290247382	-4.2329565633263	5	5	0.000706114955514758	7081	16508	31728,31729,53581,31732,31731	UbcE2H,CG2258,Gclc,CG2260,CG1575
fly chr36F7-36F7	fly chr36F7-36F7	0.0145094290247382	-4.2329565633263	5	5	0.000706114955514758	7081	16508	35113,35112,35114,35111,318943	Atac2,CG10333,CG15161,CG10413,CG31789
fly chr60C7-60C7	fly chr60C7-60C7	0.0145094290247382	-4.2329565633263	5	5	0.000706114955514758	7081	16508	19835181,37892,37891,19835734,19834874	CG44812,mAChR-A,CG13578,CR44811,CR44813
fly chr35C5-35C5	fly chr35C5-35C5	0.0145094290247382	-4.2329565633263	5	5	0.000706114955514758	7081	16508	34893,34894,34892,34891,34896	l(2)35Cc,yuri,Pol32,dao,Cul3
fly chr14A5-14A5	fly chr14A5-14A5	0.0145094290247382	-4.2329565633263	5	5	0.000706114955514758	7081	16508	32564,32565,32566,32567,32568	CG8931,ND-20,eIF5,exd,CG8939
fly chr22B1-22B1	fly chr22B1-22B1	0.0198061831831132	-3.9217611080561	10	8	0.00112978392882361	7081	16508	33350,33351,33346,33347,33353,33349,319033,326177	Rim2,Eno,cpb,CG17660,CG17652,frtz,Rrp40,CG31937
fly chr7B1-7B1	fly chr7B1-7B1	0.0275449576408918	-3.59193578587342	7	6	0.000847337946617709	7081	16508	31666,31667,31663,31665,31664,31668	Atg5,Dok,CG2059,brk,unc-119,CG18155
fly chr65A7-65A7	fly chr65A7-65A7	0.0275449576408918	-3.59193578587342	7	6	0.000847337946617709	7081	16508	38713,38715,38717,38718,38716,38714	CG13296,CG7376,D19B,D19A,CG10274,CG10289
fly chr98E5-98E5	fly chr98E5-98E5	0.0275449576408918	-3.59193578587342	7	6	0.000847337946617709	7081	16508	43401,43400,50092,43399,43402,43398	CG1647,CG1523,CheB98a,CG1646,WASp,wdn
fly chr83A4-83A4	fly chr83A4-83A4	0.0275449576408918	-3.59193578587342	7	6	0.000847337946617709	7081	16508	44446,40653,40655,40657,40654,40656	HDAC3,PEK,POLDIP2,Snr1,RpL35A,mRpL44
fly chr35D2-35D2	fly chr35D2-35D2	0.0334795306628807	-3.3968210518916	16	11	0.00155345290213247	7081	16508	19835999,34906,34910,34903,19834832,19835570,19835036,19835925,19835054,34904,19834945	CR45374,wor,lace,esg,CG44869,CR44862,CR45353,CR44863,CR45293,CG15258,CR44861
fly chr67B10-67B10	fly chr67B10-67B10	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	39106,39104,326183,39105	path,pall,CG32037,CG32036
fly chr89E3-89E3	fly chr89E3-89E3	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	12798433,3772110,12798432,12798431	CR43617,iab-4,mir-iab-8,mir-iab-4
fly chr60E4-60E4	fly chr60E4-60E4	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	37977,19835133,37978,246605	CG16896,CR44829,Atf-2,CG30423
fly chr99A5-99A5	fly chr99A5-99A5	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	19834823,19835415,43467,43466	CG45544,CR45568,CG14506,stg
fly chr63C5-63C5	fly chr63C5-63C5	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	38404,38406,12798577,38405	CG12017,CG14968,mir-955,CG12009
fly chr56B5-56B5	fly chr56B5-56B5	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	37197,37200,37198,37199	CG15117,CG15111,botv,CG15118
fly chr15C4-15C4	fly chr15C4-15C4	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	32685,32686,32683,32684	CG13000,RhoGAP15B,wus,CG13001
fly chr15A8-15A8	fly chr15A8-15A8	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	32663,32666,32664,32665	CG9609,CG4768,Sap30,Rrp45
fly chr71B6-71B6	fly chr71B6-71B6	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	39654,39656,39657,39655	Msh6,CG6878,CG7011,Prp31
fly chr76D4-76D4	fly chr76D4-76D4	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	14462887,40173,40174,40172	CR43889,Mtr3,Rpn1,Prp3
fly chr75D8-75D8	fly chr75D8-75D8	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	40041,40043,40042,40044	CG6885,Nufip,MED11,Atg3
fly chr35C2-35C2	fly chr35C2-35C2	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	34887,14462768,34888,14462769	CG15269,CR43853,stc,CR43854
fly chr67B1-67B1	fly chr67B1-67B1	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	39063,39062,39064,317835	PGRP-LC,PGRP-LA,PGRP-LF,CG32040
fly chr25C6-25C6	fly chr25C6-25C6	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	33743,3771968,33744,33742	CG4230,Msp300,ND-13A,CG5828
fly chr96A22-96A22	fly chr96A22-96A22	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	42950,42951,42952,42953	CG5805,CG13634,Ets96B,Ude
fly chr85C3-85C3	fly chr85C3-85C3	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	47895,41087,41086,41089	Nmdmc,Rel,hyx,Mst85C
fly chr88C3-88C3	fly chr88C3-88C3	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	41756,41757,41758,14462472	HtrA2,mRpL11,CG8461,CR44177
fly chr82D5-82D5	fly chr82D5-82D5	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	40594,40595,40596,14462434	CG14655,CG17387,ctrip,CG44088
fly chr100E3-100E3	fly chr100E3-100E3	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	43762,43765,53554,43764	CG2053,Map205,krz,mod
fly chr96A13-96A13	fly chr96A13-96A13	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	42935,318600,12798528,42934	puf,Wsck,CG43222,atl
fly chr30C5-30C5	fly chr30C5-30C5	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	34286,318907,44173,34284	pelo,CG31710,hoip,Pka-C1
fly chr68A9-68A9	fly chr68A9-68A9	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	39259,14462847,326193,39260	wls,CR43989,Alg10,CG7616
fly chr72E4-72E4	fly chr72E4-72E4	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	39821,39825,39820,39819	RAF2,CG44836,CG4729,CG4753
fly chr68F4-68F4	fly chr68F4-68F4	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	39378,39376,39377,39375	Ir68b,CG11560,yps,ssp
fly chr34A4-34A4	fly chr34A4-34A4	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	34699,34696,47396,34700	CG9934,CG12404,Tor,A16
fly chr91A6-91A6	fly chr91A6-91A6	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	42222,42220,42221,14462485	CG10864,CG7685,CG31122,koko
fly chr76E1-76E1	fly chr76E1-76E1	0.0338368823838914	-3.38620387662377	4	4	0.000564891964411806	7081	16508	40192,40190,40193,40189	CG14183,CG7668,CG14184,Tom20
fly chr44C2-44C2	fly chr44C2-44C2	0.0377080400121332	-3.27788194434417	9	7	0.000988560937720661	7081	16508	19835851,19835206,35800,5740254,19836225,35801,19835138	CR44445,CR44276,dpn,CG34217,CR44446,pnut,CG44439
fly chr11A1-11A1	fly chr11A1-11A1	0.0377080400121332	-3.27788194434417	9	7	0.000988560937720661	7081	16508	32160,32168,32161,32163,32167,32166,32165	tsg,Tango4,CG18130,CG1806,CG15735,Chrac-16,regucalcin
fly chr85C2-85C2	fly chr85C2-85C2	0.0377080400121332	-3.27788194434417	9	7	0.000988560937720661	7081	16508	41084,41078,41081,12798072,41082,41080,41079	tgo,CG11980,CG11983,CR31429,CG11984,CG11982,Prosbeta3
fly chr11F1-11F1	fly chr11F1-11F1	0.0377080400121332	-3.27788194434417	9	7	0.000988560937720661	7081	16508	32295,32291,32296,32292,32290,32293,32294	Yippee,dmrt11E,CG1662,CG1640,Syt12,Rbp1-like,Tim9a
fly chr66F1-66F1	fly chr66F1-66F1	0.0377080400121332	-3.27788194434417	9	7	0.000988560937720661	7081	16508	39036,39033,39032,39034,39037,39031,39038	Doc3,CG5280,CG5068,smg,CG5194,Galk,Doc2
fly chr23C4-23C4	fly chr23C4-23C4	0.0453926654263345	-3.09240474147219	11	8	0.00112978392882361	7081	16508	33512,33503,44441,48421,33514,33504,33513,33509	alpha4GT1,CG3165,Bem46,CG3558,CG3605,CG9643,CG3542,CG17265
fly chr78C2-78C2	fly chr78C2-78C2	0.0453926654263345	-3.09240474147219	11	8	0.00112978392882361	7081	16508	40342,40336,40339,12798437,40341,53573,40340,326246	CG10508,park,CG10512,CG43219,CG10510,Ilk,CG33054,CG33056
fly chr67C5-67C5	fly chr67C5-67C5	0.0511468379622947	-2.97305460741434	13	9	0.00127100691992656	7081	16508	39134,39138,39141,39143,39136,39135,39142,39137,39133	CG6761,CG18178,defl,ATPsynB,SH3PX1,CG16711,Naa60,vsg,Ubc4
fly chr77E6-77E6	fly chr77E6-77E6	0.0511468379622947	-2.97305460741434	13	9	0.00127100691992656	7081	16508	40292,40291,40294,40299,40296,50107,40295,40298,40297	Pitslre,CG4042,Pex14,tzn,CG11396,CG4186,CG11399,CG3698,Six4
fly chr64C7-64C7	fly chr64C7-64C7	0.0511468379622947	-2.97305460741434	13	9	0.00127100691992656	7081	16508	38599,38595,19835923,38598,38594,38603,38596,38601,38593	CHMP2B,AlaRS-m,CR45160,CG10672,Gen,CG4603,CG10671,CG4611,Srp54k
fly chr39E3-39E3	fly chr39E3-39E3	0.0559504965335775	-2.88328796966881	6	5	0.000706114955514758	7081	16508	35418,35417,35419,19834780,19835215	Df31,CG2201,Ac3,CR43144,CR44993
fly chr37E1-37E1	fly chr37E1-37E1	0.0559504965335775	-2.88328796966881	6	5	0.000706114955514758	7081	16508	35222,35225,35221,44433,35226	CG10237,Top2,Rab9,Hs2st,CG10026
fly chr38C5-38C5	fly chr38C5-38C5	0.0559504965335775	-2.88328796966881	6	5	0.000706114955514758	7081	16508	35308,35305,35306,35307,12798022	CG16798,La,RtGEF,Ugt37a1,CR43606
fly chr68B1-68B1	fly chr68B1-68B1	0.0559504965335775	-2.88328796966881	6	5	0.000706114955514758	7081	16508	39263,39264,39266,39265,39262	CG7607,CG14141,Ube3a,Plod,GlcAT-P
fly chr93E1-93E1	fly chr93E1-93E1	0.0559504965335775	-2.88328796966881	6	5	0.000706114955514758	7081	16508	14462496,42540,42541,42542,318736	CR44089,CheB93a,lbl,lbe,CheB93b
fly chr71C2-71C2	fly chr71C2-71C2	0.0559504965335775	-2.88328796966881	6	5	0.000706114955514758	7081	16508	39663,39662,39661,39660,19835970	Toll-6,CG7255,Best3,Best4,CR43247
fly chr16B10-16B10	fly chr16B10-16B10	0.0559504965335775	-2.88328796966881	6	5	0.000706114955514758	7081	16508	32743,32742,32745,32741,32740	RhoGAPp190,CG5800,IntS2,CG8289,ND-24
fly chr9B1-9B1	fly chr9B1-9B1	0.0559504965335775	-2.88328796966881	6	5	0.000706114955514758	7081	16508	31943,31942,318158,31944,31940	CG2972,ZAP3,Gr9a,CG2974,CG15312
fly chr7B7-7B7	fly chr7B7-7B7	0.0559504965335775	-2.88328796966881	6	5	0.000706114955514758	7081	16508	31684,31682,31681,31680,44978	Rab39,CG12155,NELF-B,Hira,Tom40
fly chr88C10-88C10	fly chr88C10-88C10	0.0559504965335775	-2.88328796966881	6	5	0.000706114955514758	7081	16508	41776,41778,41774,41780,41779	l(3)L1231,Hexim,Cad88C,BigH1,Rad17
fly chr26B2-26B2	fly chr26B2-26B2	0.0559504965335775	-2.88328796966881	6	5	0.000706114955514758	7081	16508	33840,33838,14462709,33835,33837	CG9098,Tsp26A,CR43866,eIF-4a,lid
fly chr3D4-3D4	fly chr3D4-3D4	0.0701782269096436	-2.65671717404159	8	6	0.000847337946617709	7081	16508	31316,31315,31320,31319,31321,31317	CG12206,CG16781,CG10803,CG14270,Gas8,CG10804
fly chr82F6-82F6	fly chr82F6-82F6	0.0701782269096436	-2.65671717404159	8	6	0.000847337946617709	7081	16508	40627,40626,40621,53566,40623,40624	rtp,Mms19,Prosbeta2R2,Kat60,CG2604,Vps37B
fly chr50E4-50E4	fly chr50E4-50E4	0.0701782269096436	-2.65671717404159	8	6	0.000847337946617709	7081	16508	36577,36578,36576,36579,12798452,36575	CG8468,Opa1,RpS23,CG8485,mir-308,Sox15
fly chr78D4-78D4	fly chr78D4-78D4	0.0701782269096436	-2.65671717404159	8	6	0.000847337946617709	7081	16508	40384,40381,40382,40383,40377,40378	SAK,Est-Q,Glg1,M6,CG7519,Hr78
fly chr57B3-57B3	fly chr57B3-57B3	0.0701782269096436	-2.65671717404159	8	6	0.000847337946617709	7081	16508	37357,37358,37356,19835537,37359,37355	CG17999,CG9993,sktl,CR44667,CG15227,insc
fly chr51C5-51C5	fly chr51C5-51C5	0.0701782269096436	-2.65671717404159	8	6	0.000847337946617709	7081	16508	36652,36653,3346177,3346176,36656,36654	CG10209,SMC2,CG33506,U3-55K,HPS1,Ercc1
fly chr85A9-85A9	fly chr85A9-85A9	0.0701782269096436	-2.65671717404159	8	6	0.000847337946617709	7081	16508	41038,41041,41042,41037,41043,41040	nom,ranshi,M1BP,CG8136,CG8202,CG8159
fly chr59E3-59E3	fly chr59E3-59E3	0.0701782269096436	-2.65671717404159	8	6	0.000847337946617709	7081	16508	246504,37727,246507,37729,37731,37730	ppk3,wmd,AIMP3,Dcp-1,Rrp4,pita
fly chr93B4-93B4	fly chr93B4-93B4	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	50050,42484,42483	CG17278,Rlip,CG5697
fly chr47C3-47C3	fly chr47C3-47C3	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	19836237,19835102,36146	CR45136,CR44302,LTV1
fly chr84E13-84E13	fly chr84E13-84E13	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	40960,40961,40959	CG9667,Gie,CG7878
fly chr17C5-17C5	fly chr17C5-17C5	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	19835286,32848,19835708	CR43289,CG15040,CR44705
fly chr17C7-17C7	fly chr17C7-17C7	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	32853,32852,32851	Ing3,CG6617,CG6540
fly chr69D1-69D1	fly chr69D1-69D1	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	12798225,39440,19835082	CR43431,caup,CR32111
fly chr94A11-94A11	fly chr94A11-94A11	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	42627,42625,42626	CG13857,CG5379,CG7059
fly chr85E1-85E1	fly chr85E1-85E1	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	41166,41165,41164	Calr,CG8319,CG9427
fly chr94E1-94E1	fly chr94E1-94E1	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	42736,42735,326142	CG31365,CenB1A,CG31457
fly chr35A1-35A1	fly chr35A1-35A1	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	12798213,34829,34830	CG43332,CG46301,CG43333
fly chr11D10-11D10	fly chr11D10-11D10	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	32256,32257,32258	hep,lic,CG2200
fly chr41D3-41D3	fly chr41D3-41D3	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	35475,12798068,35478	CG3107,CR43256,gus
fly chr87E10-87E10	fly chr87E10-87E10	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	41652,41653,41651	yellow-e2,yellow-e,yellow-e3
fly chr66E6-66E6	fly chr66E6-66E6	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	39029,39028,39027	CG5644,Srp68,pix
fly chr67B7-67B7	fly chr67B7-67B7	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	317833,39094,39093	ghi,CG3448,CG3529
fly chr40B1-40B1	fly chr40B1-40B1	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	19836161,19835731,19835223	CR44918,CR44920,CR44919
fly chr87C6-87C6	fly chr87C6-87C6	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	41569,41571,41570	Past1,mus308,CG12279
fly chr18F1-18F1	fly chr18F1-18F1	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	32992,32993,32991	Pmp70,CG12702,Alr
fly chr77B4-77B4	fly chr77B4-77B4	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	40239,40236,40235	Rbbp5,Spn77Bc,Spn77Bb
fly chr89B20-89B20	fly chr89B20-89B20	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	42013,7354466,42014	CG14891,CG42342,CG14903
fly chr3A2-3A2	fly chr3A2-3A2	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	318215,31224,31226	CG32797,PsGEF,CG12496
fly chr52D2-52D2	fly chr52D2-52D2	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	36748,36747,36749	Diap2,bdg,bug
fly chr4B3-4B3	fly chr4B3-4B3	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	31365,31366,12798106	CG15571,CG15570,CG43288
fly chr64F3-64F3	fly chr64F3-64F3	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	38660,38659,38658	CG13287,CG18586,CG5568
fly chr21B7-21B8	fly chr21B7-21B8	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	33195,33201,33193	CG17078,U2af38,CG11555
fly chr6C6-6C6	fly chr6C6-6C6	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	19835072,31607,31608	CG44303,Pink1,CG3184
fly chr85D18-85D18	fly chr85D18-85D18	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	41135,41137,41136	phu,CG8149,RhoL
fly chr93B12-93B12	fly chr93B12-93B12	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	42500,42499,42498	rtet,Sec15,CG5745
fly chr56D14-56D14	fly chr56D14-56D14	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	19836153,50205,37249	CR44472,CG16926,CG11007
fly chr13E18-13E18	fly chr13E18-13E18	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	32531,32530,32529	Rhp,mRpS30,Paf-AHalpha
fly chr37C7-37C7	fly chr37C7-37C7	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	35199,44355,35200	gammaTub37C,drl,pigeon
fly chr79D3-79D3	fly chr79D3-79D3	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	40459,40458,40457	Csp,CG11523,Ddx1
fly chr59D3-59D3	fly chr59D3-59D3	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	37684,37682,37683	RpL22-like,CG3092,yip3
fly chr11F4-11F4	fly chr11F4-11F4	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	32299,32298,32300	GstT4,CG12725,CG1998
fly chr8F1-8F1	fly chr8F1-8F1	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	31904,31902,31903	LysRS,Gga,Lst8
fly chr87D5-87D5	fly chr87D5-87D5	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	41587,41586,41588	grsm,Cyp304a1,CG14384
fly chr83D5-83D5	fly chr83D5-83D5	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	40751,40749,40752	CG1077,CG31559,Osi1
fly chr13C3-13C3	fly chr13C3-13C3	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	32472,32471,32470	CG11655,Ahcy,Scamp
fly chr67B8-67B8	fly chr67B8-67B8	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	39098,39096,39097	CG3434,CG3437,CG3552
fly chr79D4-79D4	fly chr79D4-79D4	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	40462,45785,40461	Hem,IleRS,Srpk79D
fly chr77E3-77E3	fly chr77E3-77E3	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	40287,40288,5740551	kni,cmpy,CG34260
fly chr26B5-26B5	fly chr26B5-26B5	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	33861,33862,19834937	Kr-h1,CG9175,CG45075
fly chr89E5-89E5	fly chr89E5-89E5	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	42041,42043,44964	VhaM9.7-d,AhcyL2,Actn3
fly chr80C1-80C1	fly chr80C1-80C1	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	40514,19835268,318042	Mes2,CR45758,CG32461
fly chr44D3-44D3	fly chr44D3-44D3	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	35835,35838,35837	Cyp6a14,CG42326,Cyp6a13
fly chr39C1-39C1	fly chr39C1-39C1	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	35399,35400,12798033	l(2)k14505,CG8671,mir-4974
fly chr66A19-66A19	fly chr66A19-66A19	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	38880,38881,317997	CG8281,CG8111,CG32368
fly chr38B6-38B6	fly chr38B6-38B6	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	35299,35298,35297	mRpS18B,nesd,Taf13
fly chr90B4-90B4	fly chr90B4-90B4	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	42110,42109,43912	Hmx,Prx3,SF1
fly chr88A4-88A4	fly chr88A4-88A4	0.0789033263246018	-2.53953189327876	3	3	0.000423668973308855	7081	16508	41707,41708,41706	CG3061,CG9922,Cyp6d5
fly chr33C4-33C4	fly chr33C4-33C4	0.0794790392773814	-2.53226194897372	10	7	0.000988560937720661	7081	16508	34636,34630,34631,45784,34634,34638,34633	Rab6,Pex19,CG6712,ThrRS,Patsas,Phae2,Ced-12
fly chr80B1-80B1	fly chr80B1-80B1	0.0794790392773814	-2.53226194897372	10	7	0.000988560937720661	7081	16508	40502,40505,12798470,3771811,40506,326267,40504	CG32459,CG11137,CR43426,snoRNA:Me28S-G764,Arf79F,CG33170,CG33169
fly chr71E1-71E1	fly chr71E1-71E1	0.0794790392773814	-2.53226194897372	10	7	0.000988560937720661	7081	16508	39690,39684,39685,39687,39691,39682,39686	AIMP2,CG7739,SCCRO,CG16979,CG7656,CrebA,dop
fly chr98B6-98B6	fly chr98B6-98B6	0.0939774865423678	-2.36470003026643	20	12	0.00169467589323542	7081	16508	318572,43355,43348,43354,43352,43350,43357,43351,43353,43358,43345,43349	CG31053,CG4951,BCAS2,Gp93,BOD1,mino,CG4884,NSD,mfrn,CG4849,mRpS22,RpL4
fly chr88F1-88F1	fly chr88F1-88F1	0.0939915197780222	-2.36455071590919	22	13	0.00183589888433837	7081	16508	41863,41870,318709,41868,41867,41866,41859,41872,41857,41864,41873,41860,10178870	CG6218,ldlCp,CG42726,Atg4b,CG5038,Trs33,mRpL9,CG6171,CG6236,Surf4,CG34404,FK506-bp1,CG42727
fly chr37B13-37B13	fly chr37B13-37B13	0.111146695817614	-2.19690436625073	5	4	0.000564891964411806	7081	16508	35183,35179,35180,35181	CG10700,CG10495,CG17343,CG10702
fly chr2B14-2B14	fly chr2B14-2B14	0.111146695817614	-2.19690436625073	5	4	0.000564891964411806	7081	16508	31148,31146,31147,31149	CG14806,CG14805,CG14818,trr
